r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
0.8001   8.78713601e+34   0.000786179128   7.27722636e+14   -0.547523995   1.0029104   0.405807808   0   452.300497   0   460.649966   0.0303426958   0.357995376   1140.2933
0.8051   8.78618681e+34   0.000800991266   7.27693568e+14   -0.547530989   1.00294693   0.405793515   0   452.314936   0   460.658763   0.0303405712   0.357984976   1140.2783
0.8101   8.78523175e+34   0.00081598793   7.27664319e+14   -0.547538027   1.00298368   0.405779133   0   452.329466   0   460.667615   0.0303384334   0.35797451   1140.26321
0.8151   8.78427083e+34   0.00083117025   7.27634889e+14   -0.547545109   1.00302066   0.405764662   0   452.344086   0   460.676522   0.0303362825   0.357963979   1140.24802
0.8201   8.78330406e+34   0.000846539357   7.27605278e+14   -0.547552234   1.00305787   0.405750102   0   452.358797   0   460.685485   0.0303341185   0.357953383   1140.23274
0.8251   8.78233144e+34   0.000862096381   7.27575487e+14   -0.547559403   1.00309531   0.405735453   0   452.373599   0   460.694502   0.0303319413   0.357942722   1140.21737
0.8301   8.78135296e+34   0.000877842453   7.27545515e+14   -0.547566616   1.00313298   0.405720715   0   452.388492   0   460.703574   0.0303297511   0.357931996   1140.2019
0.8351   8.78036864e+34   0.000893778702   7.27515362e+14   -0.547573872   1.00317088   0.405705887   0   452.403476   0   460.712702   0.0303275477   0.357921205   1140.18634
0.8401   8.77937846e+34   0.000909906259   7.27485028e+14   -0.547581172   1.00320901   0.405690971   0   452.41855   0   460.721885   0.0303253311   0.357910349   1140.17069
0.8451   8.77838244e+34   0.000926226252   7.27454514e+14   -0.547588515   1.00324736   0.405675965   0   452.433716   0   460.731123   0.0303231015   0.357899428   1140.15495
0.8501   8.77738056e+34   0.000942739811   7.27423819e+14   -0.547595902   1.00328594   0.405660871   0   452.448972   0   460.740416   0.0303208587   0.357888442   1140.13911
0.8551   8.77637285e+34   0.000959448063   7.27392943e+14   -0.547603333   1.00332475   0.405645687   0   452.464319   0   460.749764   0.0303186029   0.35787739   1140.12318
0.8601   8.77535928e+34   0.000976352139   7.27361886e+14   -0.547610808   1.00336379   0.405630414   0   452.479758   0   460.759167   0.0303163339   0.357866274   1140.10716
0.8651   8.77433988e+34   0.000993453165   7.27330648e+14   -0.547618326   1.00340306   0.405615052   0   452.495287   0   460.768625   0.0303140518   0.357855092   1140.09104
0.8701   8.77331463e+34   0.00101075227   7.2729923e+14   -0.547625888   1.00344256   0.405599601   0   452.510907   0   460.778139   0.0303117566   0.357843846   1140.07483
0.8751   8.77228353e+34   0.00102825058   7.27267631e+14   -0.547633493   1.00348229   0.405584061   0   452.526618   0   460.787708   0.0303094483   0.357832534   1140.05853
0.8801   8.7712466e+34   0.00104594923   7.27235852e+14   -0.547641142   1.00352224   0.405568432   0   452.54242   0   460.797332   0.0303071269   0.357821157   1140.04214
0.8851   8.77020383e+34   0.00106384933   7.27203891e+14   -0.547648835   1.00356242   0.405552713   0   452.558313   0   460.807011   0.0303047924   0.357809715   1140.02565
0.8901   8.76915522e+34   0.00108195202   7.2717175e+14   -0.547656571   1.00360284   0.405536906   0   452.574297   0   460.816745   0.0303024448   0.357798208   1140.00907
0.8951   8.76810077e+34   0.00110025843   7.27139428e+14   -0.547664351   1.00364348   0.40552101   0   452.590372   0   460.826535   0.030300084   0.357786635   1139.9924
0.9001   8.76704049e+34   0.00111876967   7.27106925e+14   -0.547672175   1.00368435   0.405505024   0   452.606539   0   460.836379   0.0302977102   0.357774998   1139.97563
0.9051   8.76597437e+34   0.00113748688   7.27074242e+14   -0.547680042   1.00372544   0.405488949   0   452.622796   0   460.846279   0.0302953233   0.357763295   1139.95877
0.9101   8.76490242e+34   0.00115641118   7.27041378e+14   -0.547687953   1.00376677   0.405472785   0   452.639144   0   460.856234   0.0302929234   0.357751528   1139.94182
0.9151   8.76382463e+34   0.0011755437   7.27008333e+14   -0.547695908   1.00380833   0.405456532   0   452.655584   0   460.866245   0.0302905103   0.357739695   1139.92478
0.9201   8.76274102e+34   0.00119488556   7.26975108e+14   -0.547703906   1.00385011   0.40544019   0   452.672115   0   460.87631   0.0302880841   0.357727797   1139.90764
0.9251   8.76165157e+34   0.00121443788   7.26941702e+14   -0.547711948   1.00389213   0.405423759   0   452.688737   0   460.886431   0.0302856448   0.357715833   1139.89041
0.9301   8.76055629e+34   0.00123420179   7.26908115e+14   -0.547720034   1.00393437   0.405407239   0   452.70545   0   460.896607   0.0302831925   0.357703805   1139.87309
0.9351   8.75945519e+34   0.00125417842   7.26874347e+14   -0.547728163   1.00397684   0.405390629   0   452.722254   0   460.906838   0.0302807271   0.357691711   1139.85567
0.9401   8.75834826e+34   0.00127436888   7.26840399e+14   -0.547736336   1.00401954   0.405373931   0   452.739149   0   460.917124   0.0302782486   0.357679553   1139.83816
0.9451   8.75723551e+34   0.0012947743   7.2680627e+14   -0.547744552   1.00406247   0.405357143   0   452.756136   0   460.927466   0.030275757   0.357667329   1139.82056
0.9501   8.75611693e+34   0.00131539581   7.26771961e+14   -0.547752813   1.00410563   0.405340266   0   452.773214   0   460.937863   0.0302732524   0.357655039   1139.80287
0.9551   8.75499253e+34   0.00133623452   7.2673747e+14   -0.547761116   1.00414902   0.4053233   0   452.790383   0   460.948315   0.0302707346   0.357642685   1139.78508
0.9601   8.75386231e+34   0.00135729156   7.26702799e+14   -0.547769464   1.00419264   0.405306245   0   452.807644   0   460.958823   0.0302682038   0.357630265   1139.7672
0.9651   8.75272627e+34   0.00137856805   7.26667948e+14   -0.547777855   1.00423648   0.405289101   0   452.824995   0   460.969386   0.03026566   0.357617781   1139.74923
0.9701   8.75158441e+34   0.00140006511   7.26632916e+14   -0.54778629   1.00428056   0.405271868   0   452.842438   0   460.980004   0.0302631031   0.357605231   1139.73117
0.9751   8.75043673e+34   0.00142178386   7.26597703e+14   -0.547794768   1.00432486   0.405254545   0   452.859973   0   460.990677   0.0302605331   0.357592615   1139.71301
0.9801   8.74928323e+34   0.00144372542   7.26562309e+14   -0.547803291   1.00436939   0.405237134   0   452.877599   0   461.001406   0.03025795   0.357579935   1139.69476
0.9851   8.74812392e+34   0.00146589092   7.26526735e+14   -0.547811856   1.00441415   0.405219633   0   452.895316   0   461.01219   0.0302553539   0.357567189   1139.67642
0.9901   8.7469588e+34   0.00148828148   7.2649098e+14   -0.547820466   1.00445915   0.405202043   0   452.913125   0   461.023029   0.0302527447   0.357554378   1139.65798
0.9951   8.74578786e+34   0.00151089821   7.26455045e+14   -0.547829119   1.00450437   0.405184364   0   452.931025   0   461.033924   0.0302501225   0.357541502   1139.63945
1.0001   8.74461112e+34   0.00153374223   7.26418929e+14   -0.547837816   1.00454982   0.405166596   0   452.949016   0   461.044874   0.0302474872   0.35752856   1139.62083
1.0051   8.74342856e+34   0.00155681466   7.26382632e+14   -0.547846556   1.00459549   0.405148739   0   452.967099   0   461.055879   0.0302448389   0.357515553   1139.60212
1.0101   8.74224019e+34   0.00158011663   7.26346155e+14   -0.54785534   1.0046414   0.405130793   0   452.985273   0   461.06694   0.0302421775   0.357502481   1139.58331
1.0151   8.74104602e+34   0.00160364925   7.26309497e+14   -0.547864168   1.00468754   0.405112757   0   453.003539   0   461.078056   0.0302395031   0.357489344   1139.56442
1.0201   8.73984604e+34   0.00162741363   7.26272659e+14   -0.547873039   1.00473391   0.405094633   0   453.021897   0   461.089227   0.0302368157   0.357476141   1139.54542
1.0251   8.73864026e+34   0.00165141091   7.2623564e+14   -0.547881954   1.0047805   0.405076419   0   453.040346   0   461.100454   0.0302341152   0.357462873   1139.52634
1.0301   8.73742867e+34   0.00167564219   7.2619844e+14   -0.547890913   1.00482733   0.405058116   0   453.058886   0   461.111736   0.0302314016   0.35744954   1139.50717
1.0351   8.73621128e+34   0.00170010859   7.2616106e+14   -0.547899915   1.00487438   0.405039724   0   453.077518   0   461.123073   0.030228675   0.357436142   1139.4879
1.0401   8.7349881e+34   0.00172481122   7.26123499e+14   -0.547908961   1.00492166   0.405021242   0   453.096242   0   461.134466   0.0302259354   0.357422678   1139.46854
1.0451   8.73375911e+34   0.00174975121   7.26085757e+14   -0.547918051   1.00496918   0.405002672   0   453.115057   0   461.145915   0.0302231828   0.357409149   1139.44908
1.0501   8.73252432e+34   0.00177492968   7.26047835e+14   -0.547927184   1.00501692   0.404984012   0   453.133964   0   461.157418   0.0302204171   0.357395554   1139.42953
1.0551   8.73128374e+34   0.00180034773   7.26009733e+14   -0.547936361   1.00506489   0.404965263   0   453.152963   0   461.168977   0.0302176384   0.357381894   1139.4099
1.0601   8.73003736e+34   0.00182600648   7.2597145e+14   -0.547945582   1.00511309   0.404946426   0   453.172053   0   461.180592   0.0302148467   0.357368169   1139.39016
1.0651   8.72878519e+34   0.00185190705   7.25932986e+14   -0.547954846   1.00516152   0.404927498   0   453.191235   0   461.192262   0.030212042   0.357354379   1139.37034
1.0701   8.72752723e+34   0.00187805055   7.25894342e+14   -0.547964154   1.00521019   0.404908482   0   453.210509   0   461.203987   0.0302092242   0.357340523   1139.35042
1.0751   8.72626348e+34   0.00190443809   7.25855517e+14   -0.547973506   1.00525907   0.404889377   0   453.229875   0   461.215768   0.0302063934   0.357326601   1139.33041
1.0801   8.72499393e+34   0.0019310708   7.25816511e+14   -0.547982901   1.00530819   0.404870182   0   453.249332   0   461.227604   0.0302035496   0.357312615   1139.31031
1.0851   8.7237186e+34   0.00195794978   7.25777325e+14   -0.54799234   1.00535754   0.404850898   0   453.268881   0   461.239496   0.0302006928   0.357298563   1139.29012
1.0901   8.72243749e+34   0.00198507614   7.25737959e+14   -0.548001822   1.00540712   0.404831525   0   453.288522   0   461.251443   0.030197823   0.357284445   1139.26983
1.0951   8.72115058e+34   0.00201245101   7.25698412e+14   -0.548011349   1.00545693   0.404812063   0   453.308255   0   461.263446   0.0301949401   0.357270263   1139.24945
1.1001   8.7198579e+34   0.00204007549   7.25658684e+14   -0.548020918   1.00550697   0.404792512   0   453.32808   0   461.275504   0.0301920443   0.357256014   1139.22898
1.1051   8.71855943e+34   0.00206795069   7.25618776e+14   -0.548030532   1.00555723   0.404772871   0   453.347996   0   461.287618   0.0301891355   0.357241701   1139.20842
1.1101   8.71725518e+34   0.00209607772   7.25578688e+14   -0.548040189   1.00560773   0.404753142   0   453.368005   0   461.299787   0.0301862136   0.357227322   1139.18776
1.1151   8.71594515e+34   0.00212445771   7.25538419e+14   -0.54804989   1.00565846   0.404733323   0   453.388105   0   461.312011   0.0301832788   0.357212877   1139.16701
1.1201   8.71462934e+34   0.00215309175   7.25497969e+14   -0.548059635   1.00570942   0.404713415   0   453.408297   0   461.324292   0.030180331   0.357198368   1139.14617
1.1251   8.71330776e+34   0.00218198096   7.25457339e+14   -0.548069423   1.0057606   0.404693417   0   453.428581   0   461.336627   0.0301773702   0.357183792   1139.12524
1.1301   8.7119804e+34   0.00221112645   7.25416528e+14   -0.548079255   1.00581202   0.404673331   0   453.448958   0   461.349018   0.0301743963   0.357169152   1139.10421
1.1351   8.71064727e+34   0.00224052933   7.25375537e+14   -0.54808913   1.00586366   0.404653155   0   453.469426   0   461.361465   0.0301714095   0.357154445   1139.0831
1.1401   8.70930837e+34   0.0022701907   7.25334366e+14   -0.548099049   1.00591554   0.40463289   0   453.489986   0   461.373967   0.0301684098   0.357139674   1139.06189
1.1451   8.70796369e+34   0.00230011168   7.25293013e+14   -0.548109012   1.00596764   0.404612536   0   453.510639   0   461.386525   0.030165397   0.357124837   1139.04058
1.1501   8.70661325e+34   0.00233029338   7.25251481e+14   -0.548119018   1.00601998   0.404592093   0   453.531383   0   461.399139   0.0301623712   0.357109934   1139.01919
1.1551   8.70525704e+34   0.0023607369   7.25209768e+14   -0.548129069   1.00607254   0.404571561   0   453.55222   0   461.411808   0.0301593325   0.357094966   1138.9977
1.1601   8.70389506e+34   0.00239144335   7.25167874e+14   -0.548139162   1.00612534   0.404550939   0   453.573149   0   461.424532   0.0301562808   0.357079933   1138.97612
1.1651   8.70252732e+34   0.00242241384   7.251258e+14   -0.5481493   1.00617836   0.404530228   0   453.59417   0   461.437313   0.0301532161   0.357064833   1138.95445
1.1701   8.70115382e+34   0.00245364948   7.25083546e+14   -0.548159481   1.00623162   0.404509428   0   453.615283   0   461.450148   0.0301501385   0.357049669   1138.93269
1.1751   8.69977455e+34   0.00248515137   7.25041111e+14   -0.548169706   1.0062851   0.404488539   0   453.636488   0   461.46304   0.0301470479   0.357034439   1138.91083
1.1801   8.69838953e+34   0.00251692062   7.24998495e+14   -0.548179974   1.00633882   0.40446756   0   453.657785   0   461.475987   0.0301439443   0.357019143   1138.88888
1.1851   8.69699875e+34   0.00254895834   7.24955699e+14   -0.548190286   1.00639276   0.404446492   0   453.679175   0   461.488989   0.0301408278   0.357003782   1138.86684
1.1901   8.69560221e+34   0.00258126562   7.24912723e+14   -0.548200642   1.00644694   0.404425335   0   453.700657   0   461.502048   0.0301376983   0.356988355   1138.84471
1.1951   8.69419991e+34   0.00261384358   7.24869566e+14   -0.548211041   1.00650134   0.404404089   0   453.722232   0   461.515161   0.0301345558   0.356972863   1138.82248
1.2001   8.69279186e+34   0.00264669332   7.24826229e+14   -0.548221485   1.00655598   0.404382753   0   453.743898   0   461.528331   0.0301314004   0.356957305   1138.80016
1.2051   8.69137806e+34   0.00267981594   7.24782711e+14   -0.548231971   1.00661084   0.404361329   0   453.765657   0   461.541556   0.030128232   0.356941682   1138.77775
1.2101   8.68995851e+34   0.00271321255   7.24739013e+14   -0.548242502   1.00666594   0.404339815   0   453.787509   0   461.554837   0.0301250507   0.356925993   1138.75525
1.2151   8.68853321e+34   0.00274688425   7.24695135e+14   -0.548253076   1.00672126   0.404318212   0   453.809453   0   461.568174   0.0301218565   0.356910239   1138.73266
1.2201   8.68710216e+34   0.00278083215   7.24651076e+14   -0.548263694   1.00677682   0.404296519   0   453.831489   0   461.581566   0.0301186493   0.356894419   1138.70997
1.2251   8.68566537e+34   0.00281505734   7.24606836e+14   -0.548274355   1.00683261   0.404274737   0   453.853618   0   461.595014   0.0301154291   0.356878533   1138.68719
1.2301   8.68422283e+34   0.00284956093   7.24562416e+14   -0.54828506   1.00688862   0.404252866   0   453.875839   0   461.608518   0.0301121961   0.356862582   1138.66432
1.2351   8.68277455e+34   0.00288434403   7.24517816e+14   -0.548295809   1.00694487   0.404230906   0   453.898153   0   461.622077   0.03010895   0.356846565   1138.64136
1.2401   8.68132053e+34   0.00291940772   7.24473036e+14   -0.548306601   1.00700134   0.404208857   0   453.920559   0   461.635692   0.0301056911   0.356830482   1138.6183
1.2451   8.67986077e+34   0.00295475312   7.24428074e+14   -0.548317437   1.00705805   0.404186718   0   453.943058   0   461.649363   0.0301024192   0.356814334   1138.59515
1.2501   8.67839527e+34   0.00299038132   7.24382933e+14   -0.548328317   1.00711499   0.40416449   0   453.965649   0   461.66309   0.0300991344   0.356798121   1138.57192
1.2551   8.67692404e+34   0.00302629342   7.24337611e+14   -0.54833924   1.00717216   0.404142173   0   453.988333   0   461.676872   0.0300958367   0.356781841   1138.54858
1.2601   8.67544707e+34   0.00306249053   7.24292109e+14   -0.548350207   1.00722955   0.404119766   0   454.01111   0   461.69071   0.030092526   0.356765496   1138.52516
1.2651   8.67396437e+34   0.00309897374   7.24246426e+14   -0.548361218   1.00728718   0.40409727   0   454.033979   0   461.704604   0.0300892025   0.356749085   1138.50164
1.2701   8.67247593e+34   0.00313574415   7.24200563e+14   -0.548372272   1.00734504   0.404074685   0   454.056941   0   461.718554   0.030085866   0.356732609   1138.47804
1.2751   8.67098177e+34   0.00317280286   7.2415452e+14   -0.54838337   1.00740313   0.404052011   0   454.079996   0   461.732559   0.0300825166   0.356716067   1138.45434
