r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
12.5868578   2.02199358e+22   1.40002558   956696.587   -0.671539355   1.48919762   5.76784481e-10   56   56   26   26   2.67792795e-10   0   0
12.5868773   1.98952454e+22   1.40002558   946970.662   -0.67153961   1.48919649   5.70920938e-10   56   56   26   26   2.65070436e-10   0   0
12.5868969   1.95738662e+22   1.40002558   937290.297   -0.671539865   1.48919536   5.65084861e-10   56   56   26   26   2.62360828e-10   0   0
12.5869164   1.92557829e+22   1.40002558   927655.467   -0.671540119   1.48919423   5.59276233e-10   56   56   26   26   2.59663965e-10   0   0
12.5869359   1.89409797e+22   1.40002558   918066.147   -0.671540374   1.4891931   5.5349504e-10   56   56   26   26   2.5697984e-10   0   0
12.5869555   1.86294412e+22   1.40002558   908522.313   -0.671540629   1.48919197   5.47741267e-10   56   56   26   26   2.54308445e-10   0   0
12.586975   1.83211517e+22   1.40002558   899023.94   -0.671540884   1.48919083   5.420149e-10   56   56   26   26   2.51649775e-10   0   0
12.5869945   1.80160959e+22   1.40002558   889571.006   -0.671541139   1.4891897   5.36315924e-10   56   56   26   26   2.49003822e-10   0   0
12.5870141   1.77142581e+22   1.40002558   880163.485   -0.671541394   1.48918857   5.30644325e-10   56   56   26   26   2.4637058e-10   0   0
12.5870336   1.74156228e+22   1.40002558   870801.355   -0.671541649   1.48918744   5.2500009e-10   56   56   26   26   2.43750042e-10   0   0
12.5870531   1.71201746e+22   1.40002558   861484.593   -0.671541904   1.48918631   5.19383203e-10   56   56   26   26   2.41142201e-10   0   0
12.5870727   1.68278979e+22   1.40002558   852213.176   -0.671542158   1.48918518   5.13793652e-10   56   56   26   26   2.38547053e-10   0   0
12.5870922   1.65387772e+22   1.40002558   842987.081   -0.671542413   1.48918405   5.08231422e-10   56   56   26   26   2.35964589e-10   0   0
12.5871117   1.62527972e+22   1.40002558   833806.286   -0.671542668   1.48918292   5.02696501e-10   56   56   26   26   2.33394804e-10   0   0
12.5871313   1.59699422e+22   1.40002558   824670.768   -0.671542923   1.48918179   4.97188875e-10   56   56   26   26   2.30837692e-10   0   0
12.5871508   1.56901968e+22   1.40002558   815580.507   -0.671543178   1.48918066   4.9170853e-10   56   56   26   26   2.28293246e-10   0   0
12.5871703   1.54135457e+22   1.40002558   806535.48   -0.671543433   1.48917953   4.86255455e-10   56   56   26   26   2.25761461e-10   0   0
12.5871898   1.51399732e+22   1.40002558   797535.666   -0.671543688   1.4891784   4.80829635e-10   56   56   26   26   2.23242331e-10   0   0
12.5872094   1.4869464e+22   1.40002558   788581.043   -0.671543943   1.48917727   4.75431058e-10   56   56   26   26   2.20735849e-10   0   0
12.5872289   1.46020027e+22   1.40002558   779671.593   -0.671544197   1.48917614   4.70059714e-10   56   56   26   26   2.1824201e-10   0   0
12.5872484   1.43375737e+22   1.40002558   770807.303   -0.671544452   1.48917501   4.64715593e-10   56   56   26   26   2.15760811e-10   0   0
12.587268   1.40761618e+22   1.40002558   761988.155   -0.671544707   1.48917388   4.59398686e-10   56   56   26   26   2.13292247e-10   0   0
12.5872875   1.38177514e+22   1.40002558   753214.13   -0.671544962   1.48917275   4.5410898e-10   56   56   26   26   2.10836312e-10   0   0
12.587307   1.35623272e+22   1.40002558   744485.208   -0.671545217   1.48917162   4.48846464e-10   56   56   26   26   2.08393001e-10   0   0
12.5873266   1.33098737e+22   1.40002558   735801.371   -0.671545472   1.48917049   4.43611127e-10   56   56   26   26   2.05962309e-10   0   0
12.5873461   1.30603756e+22   1.40002558   727162.599   -0.671545727   1.48916936   4.38402958e-10   56   56   26   26   2.0354423e-10   0   0
12.5873656   1.28138174e+22   1.40002558   718568.872   -0.671545981   1.48916823   4.33221943e-10   56   56   26   26   2.01138759e-10   0   0
12.5873852   1.25701838e+22   1.40002558   710020.17   -0.671546236   1.4891671   4.2806807e-10   56   56   26   26   1.9874589e-10   0   0
12.5874047   1.23294594e+22   1.40002558   701516.47   -0.671546491   1.48916597   4.22941327e-10   56   56   26   26   1.96365616e-10   0   0
12.5874242   1.20916289e+22   1.40002558   693057.764   -0.671546746   1.48916484   4.17841709e-10   56   56   26   26   1.93997936e-10   0   0
12.5874438   1.18566768e+22   1.40002558   684644.059   -0.671547001   1.48916371   4.12769218e-10   56   56   26   26   1.91642851e-10   0   0
12.5874633   1.16245877e+22   1.40002558   676275.334   -0.671547256   1.48916258   4.07723844e-10   56   56   26   26   1.89300356e-10   0   0
12.5874828   1.13953464e+22   1.40002558   667951.569   -0.671547511   1.48916145   4.02705573e-10   56   56   26   26   1.86970445e-10   0   0
12.5875023   1.11689375e+22   1.40002558   659672.742   -0.671547765   1.48916032   3.97714393e-10   56   56   26   26   1.84653111e-10   0   0
12.5875219   1.09453456e+22   1.40002558   651438.828   -0.67154802   1.48915919   3.92750288e-10   56   56   26   26   1.82348348e-10   0   0
12.5875414   1.07245554e+22   1.40002558   643249.815   -0.671548275   1.48915806   3.87813251e-10   56   56   26   26   1.80056152e-10   0   0
12.5875609   1.05065516e+22   1.40002558   635105.729   -0.67154853   1.48915692   3.82903298e-10   56   56   26   26   1.77776531e-10   0   0
12.5875805   1.02913187e+22   1.40002558   627006.55   -0.671548785   1.48915579   3.78020418e-10   56   56   26   26   1.7550948e-10   0   0
12.5876   1.00788415e+22   1.40002558   618952.25   -0.67154904   1.48915466   3.73164593e-10   56   56   26   26   1.73254989e-10   0   0
12.5876195   9.86910467e+21   1.40002558   610942.8   -0.671549295   1.48915353   3.68335805e-10   56   56   26   26   1.71013052e-10   0   0
12.5876391   9.66209285e+21   1.40002558   602978.201   -0.671549549   1.4891524   3.63534055e-10   56   56   26   26   1.68783668e-10   0   0
12.5876586   9.45779073e+21   1.40002558   595058.485   -0.671549804   1.48915127   3.58759362e-10   56   56   26   26   1.66566847e-10   0   0
12.5876781   9.256183e+21   1.40002558   587183.62   -0.671550059   1.48915014   3.54011708e-10   56   56   26   26   1.64362579e-10   0   0
12.5876977   9.05725433e+21   1.40002558   579353.567   -0.671550314   1.48914901   3.4929107e-10   56   56   26   26   1.62170854e-10   0   0
12.5877172   8.86098941e+21   1.40002558   571568.329   -0.671550569   1.48914788   3.44597447e-10   56   56   26   26   1.59991672e-10   0   0
12.5877367   8.66737294e+21   1.40002558   563827.948   -0.671550824   1.48914675   3.39930866e-10   56   56   26   26   1.57825045e-10   0   0
12.5877562   8.47638962e+21   1.40002558   556132.382   -0.671551078   1.48914562   3.35291303e-10   56   56   26   26   1.55670962e-10   0   0
12.5877758   8.28802412e+21   1.40002558   548481.59   -0.671551333   1.48914449   3.30678731e-10   56   56   26   26   1.53529411e-10   0   0
12.5877953   8.10226116e+21   1.40002558   540875.631   -0.671551588   1.48914336   3.26093186e-10   56   56   26   26   1.51400408e-10   0   0
12.5878148   7.91908542e+21   1.40002558   533314.49   -0.671551843   1.48914223   3.21534661e-10   56   56   26   26   1.4928395e-10   0   0
12.5878344   7.73848162e+21   1.40002558   525798.11   -0.671552098   1.4891411   3.17003119e-10   56   56   26   26   1.47180019e-10   0   0
12.5878539   7.56043444e+21   1.40002558   518326.547   -0.671552353   1.48913997   3.12498595e-10   56   56   26   26   1.45088633e-10   0   0
12.5878734   7.38492859e+21   1.40002558   510899.799   -0.671552607   1.48913884   3.08021088e-10   56   56   26   26   1.43009791e-10   0   0
12.587893   7.21194878e+21   1.40002558   503517.801   -0.671552862   1.48913771   3.03570559e-10   56   56   26   26   1.40943474e-10   0   0
12.5879125   7.0414797e+21   1.40002558   496180.634   -0.671553117   1.48913658   2.99147055e-10   56   56   26   26   1.38889704e-10   0   0
12.5879223   6.95717958e+21   1.40002558   492528.729   -0.671553245   1.48913602   2.96945358e-10   56   56   26   26   1.37867488e-10   0   0
12.587932   6.87350143e+21   1.40002558   488888.058   -0.671553372   1.48913545   2.94750434e-10   56   56   26   26   1.36848416e-10   0   0
12.5879418   6.79044333e+21   1.40002558   485258.56   -0.671553499   1.48913489   2.92562246e-10   56   56   26   26   1.35832471e-10   0   0
12.5879516   6.70800336e+21   1.40002558   481640.248   -0.671553627   1.48913432   2.903808e-10   56   56   26   26   1.34819657e-10   0   0
12.5879613   6.62617962e+21   1.40002558   478033.163   -0.671553754   1.48913376   2.88206124e-10   56   56   26   26   1.33809986e-10   0   0
12.5879711   6.54497019e+21   1.40002558   474437.28   -0.671553882   1.48913319   2.860382e-10   56   56   26   26   1.3280345e-10   0   0
12.5879809   6.46437316e+21   1.40002558   470852.569   -0.671554009   1.48913263   2.83877011e-10   56   56   26   26   1.31800041e-10   0   0
12.5879906   6.38438662e+21   1.40002558   467279.069   -0.671554136   1.48913206   2.81722581e-10   56   56   26   26   1.3079977e-10   0   0
12.5880004   6.30500865e+21   1.40002558   463716.799   -0.671554264   1.4891315   2.79574921e-10   56   56   26   26   1.29802642e-10   0   0
12.5880102   6.22623735e+21   1.40002558   460165.703   -0.671554391   1.48913093   2.77433997e-10   56   56   26   26   1.28808642e-10   0   0
12.5880199   6.1480708e+21   1.40002558   456625.801   -0.671554519   1.48913037   2.75299822e-10   56   56   26   26   1.27817774e-10   0   0
12.5880297   6.07050708e+21   1.40002558   453097.124   -0.671554646   1.4891298   2.73172414e-10   56   56   26   26   1.26830049e-10   0   0
12.5880395   5.99354429e+21   1.40002558   449579.661   -0.671554774   1.48912924   2.71051766e-10   56   56   26   26   1.25845463e-10   0   0
12.5880492   5.91718051e+21   1.40002558   446073.376   -0.671554901   1.48912867   2.68937857e-10   56   56   26   26   1.24864005e-10   0   0
12.588059   5.84141383e+21   1.40002558   442578.297   -0.671555028   1.4891281   2.66830703e-10   56   56   26   26   1.23885684e-10   0   0
12.5880687   5.76624233e+21   1.40002558   439094.451   -0.671555156   1.48912754   2.64730321e-10   56   56   26   26   1.22910506e-10   0   0
12.5880785   5.69166411e+21   1.40002558   435621.809   -0.671555283   1.48912697   2.62636694e-10   56   56   26   26   1.21938465e-10   0   0
12.5880883   5.61767724e+21   1.40002558   432160.355   -0.671555411   1.48912641   2.60549812e-10   56   56   26   26   1.20969555e-10   0   0
12.588098   5.54427981e+21   1.40002558   428710.114   -0.671555538   1.48912584   2.58469689e-10   56   56   26   26   1.20003784e-10   0   0
12.5881078   5.47146991e+21   1.40002558   425271.107   -0.671555665   1.48912528   2.56396339e-10   56   56   26   26   1.19041157e-10   0   0
12.5881176   5.39924563e+21   1.40002558   421843.311   -0.671555793   1.48912471   2.54329747e-10   56   56   26   26   1.18081668e-10   0   0
12.5881273   5.32760505e+21   1.40002558   418426.71   -0.67155592   1.48912415   2.52269905e-10   56   56   26   26   1.17125313e-10   0   0
12.5881371   5.25654625e+21   1.40002558   415021.325   -0.671556048   1.48912358   2.50216823e-10   56   56   26   26   1.16172096e-10   0   0
12.5881469   5.18606733e+21   1.40002558   411627.173   -0.671556175   1.48912302   2.48170514e-10   56   56   26   26   1.15222025e-10   0   0
12.5881566   5.11616636e+21   1.40002558   408244.251   -0.671556302   1.48912245   2.46130975e-10   56   56   26   26   1.14275096e-10   0   0
12.5881664   5.04684142e+21   1.40002558   404872.53   -0.67155643   1.48912189   2.44098189e-10   56   56   26   26   1.13331302e-10   0   0
12.5881762   4.97809062e+21   1.40002558   401512.025   -0.671556557   1.48912132   2.42072164e-10   56   56   26   26   1.12390648e-10   0   0
12.5881859   4.90991202e+21   1.40002558   398162.751   -0.671556685   1.48912076   2.40052911e-10   56   56   26   26   1.11453137e-10   0   0
12.5881957   4.84230371e+21   1.40002558   394824.723   -0.671556812   1.48912019   2.38040436e-10   56   56   26   26   1.10518774e-10   0   0
12.5882055   4.77526377e+21   1.40002558   391497.916   -0.67155694   1.48911963   2.36034727e-10   56   56   26   26   1.09587552e-10   0   0
12.5882152   4.7087903e+21   1.40002558   388182.326   -0.671557067   1.48911906   2.3403578e-10   56   56   26   26   1.08659469e-10   0   0
12.588225   4.64288136e+21   1.40002558   384877.966   -0.671557194   1.4891185   2.32043602e-10   56   56   26   26   1.0773453e-10   0   0
12.5882348   4.57753505e+21   1.40002558   381584.848   -0.671557322   1.48911793   2.30058202e-10   56   56   26   26   1.06812737e-10   0   0
12.5882445   4.51274943e+21   1.40002558   378302.983   -0.671557449   1.48911737   2.28079586e-10   56   56   26   26   1.05894094e-10   0   0
12.5882543   4.44852261e+21   1.40002558   375032.353   -0.671557577   1.4891168   2.26107744e-10   56   56   26   26   1.04978595e-10   0   0
12.5882641   4.38485265e+21   1.40002558   371772.954   -0.671557704   1.48911624   2.24142672e-10   56   56   26   26   1.0406624e-10   0   0
12.5882738   4.32173764e+21   1.40002558   368524.794   -0.671557831   1.48911567   2.22184376e-10   56   56   26   26   1.03157032e-10   0   0
12.5882836   4.25917565e+21   1.40002558   365287.885   -0.671557959   1.48911511   2.20232862e-10   56   56   26   26   1.02250972e-10   0   0
12.5882934   4.19716477e+21   1.40002558   362062.234   -0.671558086   1.48911454   2.18288135e-10   56   56   26   26   1.01348063e-10   0   0
12.5883031   4.13570308e+21   1.40002558   358847.847   -0.671558214   1.48911398   2.163502e-10   56   56   26   26   1.00448307e-10   0   0
12.5883129   4.07478865e+21   1.40002558   355644.709   -0.671558341   1.48911341   2.14419045e-10   56   56   26   26   9.95516994e-11   0   0
12.5883227   4.01441957e+21   1.40002558   352452.821   -0.671558468   1.48911285   2.12494673e-10   56   56   26   26   9.86582409e-11   0   0
12.5883324   3.9545939e+21   1.40002558   349272.192   -0.671558596   1.48911228   2.10577088e-10   56   56   26   26   9.77679338e-11   0   0
12.5883422   3.89530973e+21   1.40002558   346102.829   -0.671558723   1.48911172   2.08666295e-10   56   56   26   26   9.688078e-11   0   0
12.588352   3.83656514e+21   1.40002558   342944.739   -0.671558851   1.48911115   2.06762299e-10   56   56   26   26   9.59967815e-11   0   0
12.5883617   3.7783582e+21   1.40002558   339797.927   -0.671558978   1.48911059   2.04865102e-10   56   56   26   26   9.511594e-11   0   0
12.5883715   3.72068698e+21   1.40002558   336662.397   -0.671559105   1.48911002   2.02974706e-10   56   56   26   26   9.42382562e-11   0   0
12.5883813   3.66354957e+21   1.40002558   333538.141   -0.671559233   1.48910946   2.01091106e-10   56   56   26   26   9.33637277e-11   0   0
12.588391   3.60694403e+21   1.40002558   330425.162   -0.67155936   1.48910889   1.99214305e-10   56   56   26   26   9.24923558e-11   0   0
12.5884008   3.55086844e+21   1.40002558   327323.466   -0.671559488   1.48910833   1.97344307e-10   56   56   26   26   9.16241424e-11   0   0
12.5884105   3.49532087e+21   1.40002558   324233.061   -0.671559615   1.48910776   1.95481115e-10   56   56   26   26   9.07590889e-11   0   0
12.5884203   3.4402994e+21   1.40002558   321153.951   -0.671559743   1.4891072   1.93624732e-10   56   56   26   26   8.98971971e-11   0   0
12.5884301   3.38580209e+21   1.40002558   318086.142   -0.67155987   1.48910663   1.91775163e-10   56   56   26   26   8.90384684e-11   0   0
12.5884398   3.33182702e+21   1.40002558   315029.639   -0.671559997   1.48910607   1.89932409e-10   56   56   26   26   8.81829042e-11   0   0
12.5884496   3.27837226e+21   1.40002558   311984.446   -0.671560125   1.4891055   1.88096474e-10   56   56   26   26   8.73305057e-11   0   0
12.5884594   3.22543588e+21   1.40002558   308950.568   -0.671560252   1.48910494   1.8626736e-10   56   56   26   26   8.64812744e-11   0   0
12.5884691   3.17301594e+21   1.40002558   305928.006   -0.67156038   1.48910437   1.84445069e-10   56   56   26   26   8.56352105e-11   0   0
12.5884789   3.12111052e+21   1.40002558   302916.763   -0.671560507   1.48910381   1.82629601e-10   56   56   26   26   8.47923147e-11   0   0
12.5884887   3.06971767e+21   1.40002558   299916.844   -0.671560634   1.48910324   1.8082096e-10   56   56   26   26   8.39525886e-11   0   0
12.5884984   3.01883548e+21   1.40002558   296928.256   -0.671560762   1.48910268   1.7901915e-10   56   56   26   26   8.31160338e-11   0   0
12.5885082   2.96846199e+21   1.40002558   293951.002   -0.671560889   1.48910211   1.77224173e-10   56   56   26   26   8.22826519e-11   0   0
12.588518   2.91859529e+21   1.40002558   290985.091   -0.671561017   1.48910155   1.75436034e-10   56   56   26   26   8.14524444e-11   0   0
12.5885277   2.86923342e+21   1.40002558   288030.526   -0.671561144   1.48910098   1.73654736e-10   56   56   26   26   8.0625413e-11   0   0
12.5885375   2.82037446e+21   1.40002558   285087.313   -0.671561271   1.48910042   1.71880281e-10   56   56   26   26   7.98015591e-11   0   0
12.5885473   2.77201647e+21   1.40002558   282155.459   -0.671561399   1.48909985   1.70112674e-10   56   56   26   26   7.89808844e-11   0   0
12.588557   2.7241575e+21   1.40002558   279234.968   -0.671561526   1.48909929   1.68351918e-10   56   56   26   26   7.81633906e-11   0   0
12.5885668   2.67679562e+21   1.40002558   276325.848   -0.671561654   1.48909872   1.66598017e-10   56   56   26   26   7.73490792e-11   0   0
12.5885766   2.62992889e+21   1.40002558   273428.104   -0.671561781   1.48909816   1.64850974e-10   56   56   26   26   7.6537952e-11   0   0
12.5885863   2.58355536e+21   1.40002558   270541.742   -0.671561908   1.48909759   1.63110792e-10   56   56   26   26   7.57300107e-11   0   0
12.5885961   2.53767309e+21   1.40002558   267666.768   -0.671562036   1.48909703   1.61377477e-10   56   56   26   26   7.49252571e-11   0   0
12.5886059   2.49228013e+21   1.40002558   264803.189   -0.671562163   1.48909646   1.59651031e-10   56   56   26   26   7.4123693e-11   0   0
12.5886156   2.44737455e+21   1.40002558   261951.012   -0.671562291   1.4890959   1.57931459e-10   56   56   26   26   7.33253203e-11   0   0
12.5886254   2.40295439e+21   1.40002558   259110.244   -0.671562418   1.48909533   1.56218765e-10   56   56   26   26   7.25301408e-11   0   0
12.5886352   2.35901771e+21   1.40002558   256280.891   -0.671562545   1.48909477   1.54512952e-10   56   56   26   26   7.17381565e-11   0   0
12.5886449   2.31556256e+21   1.40002558   253462.96   -0.671562673   1.4890942   1.52814026e-10   56   56   26   26   7.09493694e-11   0   0
12.5886547   2.27258698e+21   1.40002558   250656.459   -0.6715628   1.48909364   1.51121991e-10   56   56   26   26   7.01637815e-11   0   0
12.5886645   2.23008903e+21   1.40002558   247861.394   -0.671562928   1.48909307   1.4943685e-10   56   56   26   26   6.93813948e-11   0   0
12.5886742   2.18806676e+21   1.40002558   245077.774   -0.671563055   1.48909251   1.47758609e-10   56   56   26   26   6.86022114e-11   0   0
12.588684   2.14651821e+21   1.40002558   242305.606   -0.671563182   1.48909194   1.46087272e-10   56   56   26   26   6.78262333e-11   0   0
12.5886938   2.10544142e+21   1.40002558   239544.896   -0.67156331   1.48909138   1.44422843e-10   56   56   26   26   6.70534626e-11   0   0
12.5887035   2.06483444e+21   1.40002558   236795.652   -0.671563437   1.48909081   1.42765326e-10   56   56   26   26   6.62839013e-11   0   0
12.5887133   2.02469531e+21   1.40002558   234057.884   -0.671563565   1.48909025   1.41114727e-10   56   56   26   26   6.5517552e-11   0   0
12.588723   1.98502208e+21   1.40002558   231331.604   -0.671563692   1.48908968   1.39471055e-10   56   56   26   26   6.47544184e-11   0   0
12.5887328   1.94581277e+21   1.40002558   228616.821   -0.671563819   1.48908912   1.37834314e-10   56   56   26   26   6.39945029e-11   0   0
12.5887426   1.90706543e+21   1.40002558   225913.544   -0.671563947   1.48908855   1.36204509e-10   56   56   26   26   6.32378078e-11   0   0
12.5887523   1.8687781e+21   1.40002558   223221.78   -0.671564074   1.48908799   1.34581646e-10   56   56   26   26   6.24843354e-11   0   0
12.5887621   1.83094881e+21   1.40002558   220541.537   -0.671564202   1.48908742   1.32965728e-10   56   56   26   26   6.17340879e-11   0   0
12.5887719   1.79357559e+21   1.40002558   217872.823   -0.671564329   1.48908686   1.3135676e-10   56   56   26   26   6.09870672e-11   0   0
12.5887816   1.75665647e+21   1.40002558   215215.644   -0.671564456   1.48908629   1.29754747e-10   56   56   26   26   6.02432754e-11   0   0
12.5887914   1.72018949e+21   1.40002558   212570.012   -0.671564584   1.48908573   1.28159695e-10   56   56   26   26   5.95027155e-11   0   0
12.5888012   1.68417266e+21   1.40002558   209935.949   -0.671564711   1.48908516   1.26571617e-10   56   56   26   26   5.87653938e-11   0   0
12.5888109   1.64860403e+21   1.40002558   207313.462   -0.671564839   1.4890846   1.24990519e-10   56   56   26   26   5.80313123e-11   0   0
12.5888207   1.61348161e+21   1.40002558   204702.557   -0.671564966   1.48908403   1.23416403e-10   56   56   26   26   5.7300473e-11   0   0
12.5888305   1.57880342e+21   1.40002558   202103.241   -0.671565093   1.48908347   1.21849274e-10   56   56   26   26   5.65728772e-11   0   0
12.5888402   1.54456749e+21   1.40002558   199515.519   -0.671565221   1.4890829   1.20289134e-10   56   56   26   26   5.58485266e-11   0   0
12.58885   1.51077183e+21   1.40002558   196939.419   -0.671565348   1.48908234   1.18736002e-10   56   56   26   26   5.51274293e-11   0   0
12.5888598   1.47741446e+21   1.40002558   194374.954   -0.671565476   1.48908177   1.17189883e-10   56   56   26   26   5.44095886e-11   0   0
12.5888695   1.4444934e+21   1.40002558   191822.127   -0.671565603   1.48908121   1.15650781e-10   56   56   26   26   5.36950055e-11   0   0
12.5888793   1.41200667e+21   1.40002558   189280.939   -0.67156573   1.48908064   1.14118696e-10   56   56   26   26   5.29836801e-11   0   0
12.5888891   1.37995226e+21   1.40002558   186751.417   -0.671565858   1.48908008   1.12593643e-10   56   56   26   26   5.22756201e-11   0   0
12.5888988   1.34832819e+21   1.40002558   184233.582   -0.671565985   1.48907951   1.11075637e-10   56   56   26   26   5.15708315e-11   0   0
12.5889086   1.31713246e+21   1.40002558   181727.433   -0.671566113   1.48907895   1.09564676e-10   56   56   26   26   5.08693138e-11   0   0
12.5889184   1.28636309e+21   1.40002558   179232.972   -0.67156624   1.48907838   1.08060761e-10   56   56   26   26   5.01710677e-11   0   0
12.5889281   1.25601807e+21   1.40002558   176750.241   -0.671566367   1.48907782   1.06563918e-10   56   56   26   26   4.94761048e-11   0   0
12.5889379   1.2260954e+21   1.40002558   174279.242   -0.671566495   1.48907725   1.05074148e-10   56   56   26   26   4.87844261e-11   0   0
12.5889477   1.19659308e+21   1.40002558   171819.971   -0.671566622   1.48907669   1.03591449e-10   56   56   26   26   4.80960298e-11   0   0
12.5889574   1.1675091e+21   1.40002558   169372.471   -0.671566749   1.48907612   1.02115846e-10   56   56   26   26   4.74109284e-11   0   0
12.5889672   1.13884146e+21   1.40002558   166936.747   -0.671566877   1.48907556   1.00647342e-10   56   56   26   26   4.67291232e-11   0   0
12.5889721   1.12466276e+21   1.40002558   165723.264   -0.671566941   1.48907528   9.99157304e-11   56   56   26   26   4.63894463e-11   0   0
12.588977   1.11058739e+21   1.40002558   164512.729   -0.671567004   1.48907499   9.91858961e-11   56   56   26   26   4.60505946e-11   0   0
12.5889818   1.0966151e+21   1.40002558   163305.16   -0.671567068   1.48907471   9.84578496e-11   56   56   26   26   4.5712573e-11   0   0
12.5889867   1.08274564e+21   1.40002558   162100.531   -0.671567132   1.48907443   9.77315763e-11   56   56   26   26   4.53753747e-11   0   0
12.5889916   1.06897876e+21   1.40002558   160898.853   -0.671567195   1.48907415   9.70070814e-11   56   56   26   26   4.50390021e-11   0   0
12.5889965   1.0553142e+21   1.40002558   159700.144   -0.671567259   1.48907387   9.62843767e-11   56   56   26   26   4.47034606e-11   0   0
12.5890014   1.04175171e+21   1.40002558   158504.391   -0.671567323   1.48907358   9.55634541e-11   56   56   26   26   4.43687465e-11   0   0
12.5890063   1.02829104e+21   1.40002558   157311.589   -0.671567386   1.4890733   9.48443105e-11   56   56   26   26   4.40348584e-11   0   0
12.5890111   1.01493194e+21   1.40002558   156121.756   -0.67156745   1.48907302   9.41269564e-11   56   56   26   26   4.37018012e-11   0   0
12.589016   1.00167415e+21   1.40002558   154934.897   -0.671567514   1.48907274   9.34113959e-11   56   56   26   26   4.33695767e-11   0   0
12.5890209   9.88517428e+20   1.40002558   153750.993   -0.671567578   1.48907245   9.26976167e-11   56   56   26   26   4.30381792e-11   0   0
12.5890258   9.7546151e+20   1.40002558   152570.056   -0.671567641   1.48907217   9.19856262e-11   56   56   26   26   4.27076122e-11   0   0
12.5890307   9.62506147e+20   1.40002558   151392.101   -0.671567705   1.48907189   9.12754335e-11   56   56   26   26   4.23778798e-11   0   0
12.5890355   9.49651084e+20   1.40002558   150217.119   -0.671567769   1.48907161   9.05670333e-11   56   56   26   26   4.20489797e-11   0   0
12.5890404   9.36896069e+20   1.40002558   149045.103   -0.671567832   1.48907132   8.98604212e-11   56   56   26   26   4.17209098e-11   0   0
12.5890453   9.24240846e+20   1.40002558   147876.066   -0.671567896   1.48907104   8.91556053e-11   56   56   26   26   4.13936739e-11   0   0
12.5890502   9.11685163e+20   1.40002558   146710.021   -0.67156796   1.48907076   8.84525928e-11   56   56   26   26   4.10672752e-11   0   0
12.5890551   8.99228764e+20   1.40002558   145546.953   -0.671568023   1.48907048   8.77513754e-11   56   56   26   26   4.074171e-11   0   0
12.58906   8.86871396e+20   1.40002558   144386.863   -0.671568087   1.48907019   8.70519531e-11   56   56   26   26   4.04169782e-11   0   0
12.5890648   8.74612802e+20   1.40002558   143229.762   -0.671568151   1.48906991   8.6354333e-11   56   56   26   26   4.00930832e-11   0   0
12.5890697   8.6245273e+20   1.40002558   142075.661   -0.671568214   1.48906963   8.5658521e-11   56   56   26   26   3.97700276e-11   0   0
12.5890746   8.50390922e+20   1.40002558   140924.547   -0.671568278   1.48906935   8.49645108e-11   56   56   26   26   3.94478086e-11   0   0
12.5890795   8.38427125e+20   1.40002558   139776.421   -0.671568342   1.48906906   8.42723015e-11   56   56   26   26   3.91264257e-11   0   0
12.5890844   8.26561082e+20   1.40002558   138631.293   -0.671568406   1.48906878   8.35818991e-11   56   56   26   26   3.88058817e-11   0   0
12.5890893   8.14792537e+20   1.40002558   137489.17   -0.671568469   1.4890685   8.28933091e-11   56   56   26   26   3.84861792e-11   0   0
12.5890941   8.03121235e+20   1.40002558   136350.053   -0.671568533   1.48906822   8.2206531e-11   56   56   26   26   3.8167318e-11   0   0
12.589099   7.9154692e+20   1.40002558   135213.932   -0.671568597   1.48906793   8.15215594e-11   56   56   26   26   3.78492954e-11   0   0
12.5891039   7.80069335e+20   1.40002558   134080.815   -0.67156866   1.48906765   8.0838399e-11   56   56   26   26   3.75321138e-11   0   0
12.5891088   7.68688223e+20   1.40002558   132950.711   -0.671568724   1.48906737   8.01570544e-11   56   56   26   26   3.72157753e-11   0   0
12.5891137   7.57403328e+20   1.40002558   131823.625   -0.671568788   1.48906709   7.947753e-11   56   56   26   26   3.69002818e-11   0   0
12.5891186   7.46214392e+20   1.40002558   130699.554   -0.671568851   1.4890668   7.87998229e-11   56   56   26   26   3.65856321e-11   0   0
12.5891234   7.35121159e+20   1.40002558   129578.494   -0.671568915   1.48906652   7.81239314e-11   56   56   26   26   3.62718253e-11   0   0
12.5891283   7.24123371e+20   1.40002558   128460.453   -0.671568979   1.48906624   7.74498595e-11   56   56   26   26   3.59588634e-11   0   0
12.5891332   7.13220769e+20   1.40002558   127345.436   -0.671569043   1.48906596   7.67776111e-11   56   56   26   26   3.5646748e-11   0   0
12.5891381   7.02413096e+20   1.40002558   126233.449   -0.671569106   1.48906567   7.61071895e-11   56   56   26   26   3.53354808e-11   0   0
12.589143   6.91700094e+20   1.40002558   125124.495   -0.67156917   1.48906539   7.5438596e-11   56   56   26   26   3.50250624e-11   0   0
12.5891479   6.81081504e+20   1.40002558   124018.567   -0.671569234   1.48906511   7.47718273e-11   56   56   26   26   3.47154912e-11   0   0
12.5891527   6.70557068e+20   1.40002558   122915.67   -0.671569297   1.48906483   7.4106886e-11   56   56   26   26   3.44067685e-11   0   0
