r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   A   Z_eq   Z   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
11.0515469   6.21229279e+31   1.39797222   2.8506624e+13   -0.637345145   1.59638446   0.0169397818   1009.69469   212.432826   43.145891   43.145891   0.000723864339   0.0141997646   946.2824
11.0527969   6.1261123e+31   1.39799958   2.82050051e+13   -0.637366649   1.59629542   0.0167609992   1007.6882   212.074797   43.1697328   43.1697328   0.000718047368   0.0140481694   946.2493
11.0540469   6.0408665e+31   1.39802665   2.79055087e+13   -0.637388148   1.59620623   0.0165834628   1005.61556   211.715325   43.193205   43.193205   0.000712292984   0.0138976225   946.216521
11.0552969   5.956548e+31   1.39805345   2.76083289e+13   -0.637409642   1.59611687   0.01640729   1003.4993   211.355345   43.216338   43.216338   0.000706590421   0.0137482212   946.183953
11.0565469   5.87314903e+31   1.39807997   2.73138548e+13   -0.637431131   1.59602735   0.0162327167   1001.38845   210.996778   43.2391972   43.2391972   0.00070091645   0.0136001597   946.151313
11.0577969   5.79066174e+31   1.39810621   2.7022032e+13   -0.637452615   1.59593767   0.0160597104   999.283563   210.639485   43.2617807   43.2617807   0.000695269785   0.0134534113   946.118602
11.0590469   5.70907835e+31   1.39813217   2.67327953e+13   -0.637474093   1.59584783   0.0158882325   997.183641   210.283276   43.2840845   43.2840845   0.000689649897   0.013307944   946.085834
11.0602969   5.62839118e+31   1.39815786   2.64460832e+13   -0.637495567   1.59575785   0.0157182463   995.087742   209.927968   43.3061047   43.3061047   0.00068405628   0.0131637277   946.053021
11.0615469   5.54859265e+31   1.39818329   2.61618377e+13   -0.637517036   1.5956677   0.0155497173   992.994982   209.573392   43.327838   43.327838   0.000678488455   0.0130207339   946.020174
11.0627969   5.46967523e+31   1.39820844   2.58800039e+13   -0.637538499   1.59557741   0.0153826129   990.904527   209.219385   43.3492808   43.3492808   0.000672945967   0.0128789357   945.987307
11.0640469   5.39163152e+31   1.39823333   2.56005302e+13   -0.637559958   1.59548697   0.0152169023   988.815593   208.865797   43.3704299   43.3704299   0.000667428388   0.0127383079   945.95443
11.0652969   5.31445416e+31   1.39825795   2.5323368e+13   -0.637581411   1.59539637   0.0150525567   986.727444   208.512484   43.3912824   43.3912824   0.000661935313   0.0125988267   945.921556
11.0665469   5.2381359e+31   1.39828232   2.50484715e+13   -0.63760286   1.59530563   0.0148895488   984.639389   208.159312   43.4118353   43.4118353   0.000656466364   0.0124604696   945.888696
11.0677969   5.16266955e+31   1.39830642   2.47757976e+13   -0.637624303   1.59521475   0.014727853   982.550783   207.806155   43.4320858   43.4320858   0.000651021185   0.0123232155   945.855861
11.0690469   5.088048e+31   1.39833027   2.45053061e+13   -0.637645741   1.59512372   0.0145674452   980.461018   207.452896   43.4520314   43.4520314   0.000645599444   0.0121870449   945.823063
11.0702969   5.0142642e+31   1.39835386   2.4236959e+13   -0.637667174   1.59503255   0.0144083031   978.369532   207.099422   43.4716696   43.4716696   0.000640200834   0.0120519391   945.790314
11.0715469   4.94131119e+31   1.39837719   2.39707208e+13   -0.637688602   1.59494124   0.0142504053   976.275796   206.74563   43.490998   43.490998   0.000634825068   0.0119178808   945.757624
11.0727969   4.86918207e+31   1.39840027   2.37065583e+13   -0.637710025   1.59484978   0.0140937322   974.179322   206.391425   43.5100145   43.5100145   0.000629471884   0.0117848539   945.725005
11.0740469   4.79787e+31   1.39842311   2.34444406e+13   -0.637731443   1.59475819   0.0139382654   972.079656   206.036715   43.5287168   43.5287168   0.00062414104   0.0116528433   945.692468
11.0752969   4.72736821e+31   1.39844569   2.31843386e+13   -0.637752856   1.59466646   0.0137839876   969.976381   205.681417   43.547103   43.547103   0.000618832314   0.0115218349   945.660025
11.0765469   4.65767e+31   1.39846803   2.29262253e+13   -0.637774263   1.5945746   0.0136308828   967.869109   205.325453   43.5651714   43.5651714   0.000613545507   0.0113918155   945.627685
11.0777969   4.58876872e+31   1.39849013   2.26700757e+13   -0.637795666   1.5944826   0.013478936   965.75749   204.968753   43.58292   43.58292   0.000608280438   0.011262773   945.595461
11.0790469   4.52065778e+31   1.39851198   2.24158665e+13   -0.637817063   1.59439047   0.0133281334   963.641202   204.61125   43.6003474   43.6003474   0.000603036946   0.0111346961   945.563364
11.0802969   4.45333065e+31   1.3985336   2.21635761e+13   -0.637838456   1.59429821   0.0131784622   961.519952   204.252885   43.617452   43.617452   0.000597814888   0.0110075744   945.531405
11.0815469   4.38678086e+31   1.39855497   2.19131844e+13   -0.637859843   1.59420582   0.0130299105   959.393481   203.893603   43.6342324   43.6342324   0.000592614139   0.0108813983   945.499595
11.0827969   4.321002e+31   1.39857611   2.16646729e+13   -0.637881225   1.5941133   0.0128824672   957.261555   203.533355   43.6506875   43.6506875   0.000587434592   0.0107561587   945.467946
11.0840469   4.2559877e+31   1.39859701   2.14180248e+13   -0.637902602   1.59402065   0.0127361224   955.123969   203.172096   43.666816   43.666816   0.000582276156   0.0106318476   945.436468
11.0852969   4.19173164e+31   1.39861768   2.11732242e+13   -0.637923974   1.59392787   0.0125908667   952.980545   202.809788   43.682617   43.682617   0.000577138756   0.0105084575   945.405172
11.0865469   4.12822757e+31   1.39863811   2.09303331e+13   -0.63794534   1.59383497   0.0124467367   950.825772   202.446731   43.6981008   43.6981008   0.000572027781   0.010386021   945.374069
11.0877969   4.06546877e+31   1.39865832   2.06898444e+13   -0.637966702   1.59374195   0.0123040255   948.622489   202.085157   43.7133434   43.7133434   0.00056698012   0.0102647937   945.343145
11.0890469   4.00344822e+31   1.3986783   2.04517723e+13   -0.637988058   1.5936488   0.0121627419   946.365214   201.725256   43.7283531   43.7283531   0.000561999388   0.0101447825   945.312379
11.0902969   3.94215897e+31   1.39869806   2.02160286e+13   -0.63800941   1.59355553   0.0120228338   944.055819   201.366761   43.743123   43.743123   0.000557081781   0.0100259409   945.281754
11.0915469   3.8815942e+31   1.39871759   1.99825304e+13   -0.638030756   1.59346215   0.0118842524   941.696092   201.009424   43.7576465   43.7576465   0.000552223718   0.00990822555   945.25125
11.0927969   3.82174723e+31   1.3987369   1.97512e+13   -0.638052097   1.59336865   0.0117469522   939.28775   200.65301   43.7719175   43.7719175   0.000547421832   0.00979159564   945.220852
11.0940469   3.76261151e+31   1.39875599   1.95219649e+13   -0.638073433   1.59327503   0.0116108902   936.832441   200.297299   43.7859299   43.7859299   0.000542672951   0.00967601308   945.19054
11.0952969   3.70418059e+31   1.39877486   1.92947575e+13   -0.638094764   1.59318129   0.0114760267   934.331754   199.942083   43.7996782   43.7996782   0.000537974092   0.00956144227   945.160299
11.0965469   3.64644815e+31   1.39879351   1.90695144e+13   -0.638116089   1.59308744   0.0113423245   931.787225   199.587169   43.8131569   43.8131569   0.000533322446   0.00944784999   945.13011
11.0977969   3.58940796e+31   1.39881195   1.8846177e+13   -0.63813741   1.59299348   0.011209749   929.20034   199.232373   43.8263607   43.8263607   0.000528715369   0.0093352053   945.099958
11.0990469   3.53305391e+31   1.39883018   1.86246905e+13   -0.638158725   1.59289941   0.011078268   926.57254   198.877524   43.8392846   43.8392846   0.000524150373   0.00922347944   945.069825
11.1002969   3.47738e+31   1.3988482   1.84050045e+13   -0.638180035   1.59280522   0.0109478517   923.905231   198.522461   43.8519238   43.8519238   0.000519625113   0.0091126457   945.039695
11.1015469   3.42238031e+31   1.39886601   1.81870721e+13   -0.63820134   1.59271093   0.0108184727   921.199783   198.167034   43.8642736   43.8642736   0.000515137386   0.00900267935   945.00955
11.1027969   3.36804903e+31   1.39888361   1.797085e+13   -0.63822264   1.59261653   0.0106901055   918.457534   197.811102   43.8763296   43.8763296   0.000510685117   0.00889355754   944.979374
11.1040469   3.31438042e+31   1.398901   1.77562984e+13   -0.638243935   1.59252203   0.0105627268   915.679798   197.454534   43.8880873   43.8880873   0.000506266355   0.00878525921   944.949149
11.1052969   3.26136885e+31   1.39891819   1.75433809e+13   -0.638265224   1.59242742   0.010436315   912.867862   197.097207   43.8995425   43.8995425   0.000501879265   0.00867776499   944.918859
11.1065469   3.20900876e+31   1.39893518   1.7332064e+13   -0.638286509   1.5923327   0.0103108505   910.022996   196.739009   43.9106913   43.9106913   0.000497522124   0.00857105714   944.888487
11.1077969   3.15729467e+31   1.39895197   1.71223174e+13   -0.638307788   1.59223788   0.0101863156   907.146447   196.379833   43.9215297   43.9215297   0.000493193315   0.00846511945   944.858015
11.1090469   3.1062212e+31   1.39896856   1.69141134e+13   -0.638329062   1.59214296   0.010062694   904.239451   196.019583   43.932054   43.932054   0.000488891318   0.00835993719   944.827426
11.1102969   3.05578303e+31   1.39898495   1.67074682e+13   -0.638350331   1.59204794   0.00993999567   901.306423   195.658348   43.9422663   43.9422663   0.000484614251   0.00825551781   944.796693
11.1115469   3.00597447e+31   1.39900114   1.65029061e+13   -0.638371594   1.59195282   0.00981853304   898.389755   195.298444   43.9522403   43.9522403   0.000480355571   0.00815212626   944.765699
11.1127969   2.95678934e+31   1.39901714   1.63005266e+13   -0.638392853   1.5918576   0.00969836527   895.495948   194.940408   43.9619969   43.9619969   0.000476115503   0.00804981465   944.734435
11.1140469   2.90822149e+31   1.39903295   1.61002484e+13   -0.638414106   1.59176229   0.00957944384   892.617311   194.583999   43.9715328   43.9715328   0.000471896325   0.00794854394   944.702932
11.1152969   2.86026489e+31   1.39904856   1.59019959e+13   -0.638435355   1.59166688   0.00946172345   889.746731   194.228989   43.9808447   43.9808447   0.000467700049   0.00784827767   944.671221
11.1165469   2.81291363e+31   1.39906399   1.57056983e+13   -0.638456598   1.59157137   0.00934516187   886.877632   193.875166   43.9899295   43.9899295   0.000463528448   0.00774898186   944.63933
11.1177969   2.7661619e+31   1.39907923   1.55112899e+13   -0.638477835   1.59147577   0.00922971971   884.00393   193.522332   43.9987844   43.9987844   0.000459383079   0.00765062488   944.607289
11.1190469   2.72000398e+31   1.39909428   1.53187094e+13   -0.638499068   1.59138008   0.0091153604   881.120004   193.170302   44.0074065   44.0074065   0.000455265308   0.00755317734   944.575125
11.1202969   2.67443427e+31   1.39910915   1.51279e+13   -0.638520295   1.5912843   0.00900204995   878.220662   192.818904   44.0157932   44.0157932   0.000451176323   0.007456612   944.542867
11.1215469   2.62944725e+31   1.39912383   1.49388092e+13   -0.638541518   1.59118843   0.00888975687   875.301112   192.467974   44.023942   44.023942   0.000447117152   0.00736090363   944.510543
11.1227969   2.58503749e+31   1.39913834   1.47513881e+13   -0.638562735   1.59109247   0.00877845205   872.356946   192.117365   44.0318504   44.0318504   0.00044308868   0.00726602897   944.478179
11.1240469   2.54119966e+31   1.39915266   1.4565592e+13   -0.638583947   1.59099642   0.00866810864   869.384112   191.766936   44.0395162   44.0395162   0.000439091658   0.00717196657   944.445803
11.1252969   2.49792849e+31   1.39916681   1.43813795e+13   -0.638605153   1.59090029   0.00855870189   866.378901   191.416558   44.0469371   44.0469371   0.000435126713   0.00707869673   944.413442
11.1265469   2.45521882e+31   1.39918078   1.41987127e+13   -0.638626355   1.59080407   0.00845020912   863.337928   191.066112   44.0541109   44.0541109   0.000431194365   0.00698620144   944.381124
11.1277969   2.41306554e+31   1.39919458   1.40175569e+13   -0.638647551   1.59070777   0.00834260955   860.258121   190.715487   44.0610357   44.0610357   0.000427295027   0.00689446424   944.348874
11.1290469   2.37146363e+31   1.3992082   1.38378805e+13   -0.638668742   1.59061138   0.00823588425   857.136708   190.364583   44.0677095   44.0677095   0.000423429018   0.00680347019   944.316721
11.1302969   2.33040815e+31   1.39922165   1.36596548e+13   -0.638689928   1.59051491   0.008130016   853.971202   190.013305   44.0741305   44.0741305   0.000419596569   0.00671320574   944.284691
11.1315469   2.2898942e+31   1.39923493   1.34828537e+13   -0.638711109   1.59041836   0.00802498922   850.759398   189.661571   44.0802971   44.0802971   0.000415797827   0.00662365871   944.252812
11.1327969   2.24991698e+31   1.39924804   1.33074539e+13   -0.638732285   1.59032173   0.0079207899   847.499359   189.309302   44.0862076   44.0862076   0.000412032864   0.00653481817   944.221112
11.1340469   2.21047174e+31   1.39926098   1.31334344e+13   -0.638753455   1.59022502   0.00781740547   844.189409   188.956432   44.0918605   44.0918605   0.000408301677   0.00644667442   944.189618
11.1352969   2.17155378e+31   1.39927376   1.29607767e+13   -0.63877462   1.59012824   0.00771482477   840.828127   188.602898   44.0972545   44.0972545   0.0004046042   0.00635921886   944.158358
11.1365469   2.13315847e+31   1.39928637   1.27894642e+13   -0.63879578   1.59003137   0.00761303794   837.414339   188.248647   44.1023884   44.1023884   0.0004009403   0.006272444   944.12736
11.1377969   2.09528126e+31   1.39929882   1.26194828e+13   -0.638816935   1.58993443   0.00751203636   833.94711   187.893632   44.1072611   44.1072611   0.000397309788   0.00618634333   944.096654
11.1390469   2.0579175e+31   1.3993111   1.24510888e+13   -0.638838084   1.58983742   0.00741197282   830.465156   187.539055   44.111947   44.111947   0.000393702914   0.00610104715   944.066211
11.1402969   2.02106194e+31   1.39932323   1.22846983e+13   -0.638859229   1.58974033   0.00731309538   827.030455   187.186914   44.1165633   44.1165633   0.000390104902   0.00601676531   944.035931
11.1415469   1.98470919e+31   1.39933519   1.2120225e+13   -0.638880368   1.58964316   0.00721535313   823.631468   186.836929   44.1210858   44.1210858   0.000386519004   0.0059334533   944.005798
11.1427969   1.94885395e+31   1.399347   1.19575803e+13   -0.638901502   1.58954593   0.00711869355   820.256363   186.488799   44.1254893   44.1254893   0.000382948369   0.00585106536   943.975795
11.1440469   1.91349107e+31   1.39935865   1.17966819e+13   -0.638922631   1.58944862   0.00702306802   816.894327   186.142243   44.1297501   44.1297501   0.000379395751   0.00576955912   943.945907
11.1452969   1.87861551e+31   1.39937014   1.1637454e+13   -0.638943754   1.58935125   0.00692843165   813.535471   185.797002   44.1338462   44.1338462   0.000375863558   0.00568889545   943.916121
11.1465469   1.84422233e+31   1.39938149   1.14798266e+13   -0.638964872   1.5892538   0.00683474308   810.17075   185.452831   44.1377564   44.1377564   0.000372353884   0.00560903826   943.886422
11.1477969   1.8103067e+31   1.39939268   1.13237355e+13   -0.638985985   1.58915629   0.00674196429   806.791893   185.109507   44.1414612   44.1414612   0.00036886855   0.00552995437   943.856794
11.1490469   1.77686391e+31   1.39940372   1.11691217e+13   -0.639007093   1.58905871   0.00665006042   803.391351   184.766821   44.1449419   44.1449419   0.000365409126   0.00545161334   943.827226
11.1502969   1.7438893e+31   1.39941461   1.10159313e+13   -0.639028196   1.58896107   0.00655899962   799.962242   184.424578   44.1481808   44.1481808   0.000361976961   0.00537398733   943.797701
11.1515469   1.71137836e+31   1.39942536   1.08641152e+13   -0.639049293   1.58886336   0.00646875287   796.498314   184.082599   44.1511611   44.1511611   0.000358573201   0.00529705095   943.768207
11.1527969   1.67932662e+31   1.39943595   1.0713629e+13   -0.639070386   1.58876558   0.00637929384   792.993903   183.74072   44.1538669   44.1538669   0.00035519881   0.00522078115   943.738729
